comments,duration,languages,name,ratings,tags,title,views
28,822,20,Jedidah Isler: The untapped genius that could change science for the better,"[{'id': 1, 'name': 'Beautiful', 'count': 101}, {'id': 3, 'name': 'Courageous', 'count': 141}, {'id': 10, 'name': 'Inspiring', 'count': 252}, {'id': 11, 'name': 'Longwinded', 'count': 20}, {'id': 8, 'name': 'Informative', 'count': 92}, {'id': 22, 'name': 'Fascinating', 'count': 36}, {'id': 2, 'name': 'Confusing', 'count': 15}, {'id': 24, 'name': 'Persuasive', 'count': 39}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 9, 'name': 'Ingenious', 'count': 19}, {'id': 25, 'name': 'OK', 'count': 28}, {'id': 23, 'name': 'Jaw-dropping', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 5}]","['TED Fellows', 'astronomy', 'future', 'goal-setting', 'identity', 'inequality', 'physics', 'potential', 'race', 'science', 'society', 'space', 'universe', 'women']",The untapped genius that could change science for the better,1049263
75,380,41,Danit Peleg: Forget shopping. Soon you'll download your new clothes,"[{'id': 11, 'name': 'Longwinded', 'count': 44}, {'id': 1, 'name': 'Beautiful', 'count': 159}, {'id': 3, 'name': 'Courageous', 'count': 35}, {'id': 23, 'name': 'Jaw-dropping', 'count': 27}, {'id': 8, 'name': 'Informative', 'count': 146}, {'id': 22, 'name': 'Fascinating', 'count': 175}, {'id': 25, 'name': 'OK', 'count': 116}, {'id': 10, 'name': 'Inspiring', 'count': 122}, {'id': 9, 'name': 'Ingenious', 'count': 99}, {'id': 7, 'name': 'Funny', 'count': 29}, {'id': 21, 'name': 'Unconvincing', 'count': 30}, {'id': 24, 'name': 'Persuasive', 'count': 13}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 26, 'name': 'Obnoxious', 'count': 10}]","['TEDYouth', 'art', 'business', 'design', 'fashion', 'future', 'invention', 'manufacturing', 'materials', 'shopping']",Forget shopping. Soon you'll download your new clothes,1582286
76,388,34,Raymond Wang: How germs travel on planes -- and how we can stop them,"[{'id': 8, 'name': 'Informative', 'count': 359}, {'id': 9, 'name': 'Ingenious', 'count': 285}, {'id': 10, 'name': 'Inspiring', 'count': 173}, {'id': 24, 'name': 'Persuasive', 'count': 100}, {'id': 22, 'name': 'Fascinating', 'count': 134}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 25, 'name': 'OK', 'count': 62}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 3, 'name': 'Courageous', 'count': 15}, {'id': 23, 'name': 'Jaw-dropping', 'count': 23}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 1, 'name': 'Beautiful', 'count': 5}]","['TEDYouth', 'aircraft', 'bacteria', 'design', 'engineering', 'flight', 'health', 'illness', 'innovation', 'invention', 'physics', 'science', 'transportation']",How germs travel on planes -- and how we can stop them,1690995
35,421,26,Nicole Paris and Ed Cage: A beatboxing lesson from a father-daughter duo,"[{'id': 7, 'name': 'Funny', 'count': 210}, {'id': 9, 'name': 'Ingenious', 'count': 49}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 1, 'name': 'Beautiful', 'count': 86}, {'id': 23, 'name': 'Jaw-dropping', 'count': 71}, {'id': 22, 'name': 'Fascinating', 'count': 106}, {'id': 26, 'name': 'Obnoxious', 'count': 52}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 10, 'name': 'Inspiring', 'count': 43}, {'id': 25, 'name': 'OK', 'count': 57}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 3, 'name': 'Courageous', 'count': 9}, {'id': 8, 'name': 'Informative', 'count': 17}, {'id': 24, 'name': 'Persuasive', 'count': 4}]","['TEDYouth', 'art', 'entertainment', 'family', 'live music', 'music', 'performance']",A beatboxing lesson from a father-daughter duo,2852664
69,864,22,Paul Greenberg: The four fish we're overeating -- and what to eat instead,"[{'id': 8, 'name': 'Informative', 'count': 478}, {'id': 22, 'name': 'Fascinating', 'count': 163}, {'id': 25, 'name': 'OK', 'count': 32}, {'id': 10, 'name': 'Inspiring', 'count': 159}, {'id': 24, 'name': 'Persuasive', 'count': 232}, {'id': 11, 'name': 'Longwinded', 'count': 9}, {'id': 9, 'name': 'Ingenious', 'count': 22}, {'id': 7, 'name': 'Funny', 'count': 17}, {'id': 3, 'name': 'Courageous', 'count': 27}, {'id': 21, 'name': 'Unconvincing', 'count': 14}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}, {'id': 1, 'name': 'Beautiful', 'count': 6}]","['animals', 'biotech', 'ecology', 'fish', 'food', 'innovation', 'mission blue', 'oceans', 'science']",The four fish we're overeating -- and what to eat instead,1488694
147,350,36,Lucianne Walkowicz: Let's not use Mars as a backup planet,"[{'id': 2, 'name': 'Confusing', 'count': 43}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 9, 'name': 'Ingenious', 'count': 76}, {'id': 10, 'name': 'Inspiring', 'count': 370}, {'id': 22, 'name': 'Fascinating', 'count': 267}, {'id': 8, 'name': 'Informative', 'count': 347}, {'id': 24, 'name': 'Persuasive', 'count': 292}, {'id': 25, 'name': 'OK', 'count': 102}, {'id': 7, 'name': 'Funny', 'count': 46}, {'id': 1, 'name': 'Beautiful', 'count': 106}, {'id': 23, 'name': 'Jaw-dropping', 'count': 35}, {'id': 21, 'name': 'Unconvincing', 'count': 39}, {'id': 3, 'name': 'Courageous', 'count': 75}, {'id': 11, 'name': 'Longwinded', 'count': 13}]","['Mars', 'NASA', 'Planets', 'TED Fellows', 'astronomy', 'exploration', 'future', 'humanity', 'solar system', 'space', 'universe']",Let's not use Mars as a backup planet,2004123
37,529,27,Alison Killing: What happens when a city runs out of room for its dead,"[{'id': 8, 'name': 'Informative', 'count': 224}, {'id': 22, 'name': 'Fascinating', 'count': 61}, {'id': 2, 'name': 'Confusing', 'count': 23}, {'id': 21, 'name': 'Unconvincing', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 86}, {'id': 7, 'name': 'Funny', 'count': 69}, {'id': 24, 'name': 'Persuasive', 'count': 18}, {'id': 10, 'name': 'Inspiring', 'count': 12}, {'id': 9, 'name': 'Ingenious', 'count': 16}, {'id': 3, 'name': 'Courageous', 'count': 17}, {'id': 1, 'name': 'Beautiful', 'count': 24}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 23, 'name': 'Jaw-dropping', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 6}]","['TED Fellows', 'TEDx', 'aging', 'architecture', 'cities', 'death', 'design', 'humanity']",What happens when a city runs out of room for its dead,1453242
52,944,29,Jane Fonda and Lily Tomlin: A hilarious celebration of lifelong female friendship,"[{'id': 3, 'name': 'Courageous', 'count': 122}, {'id': 8, 'name': 'Informative', 'count': 121}, {'id': 10, 'name': 'Inspiring', 'count': 477}, {'id': 25, 'name': 'OK', 'count': 57}, {'id': 1, 'name': 'Beautiful', 'count': 275}, {'id': 24, 'name': 'Persuasive', 'count': 51}, {'id': 22, 'name': 'Fascinating', 'count': 64}, {'id': 7, 'name': 'Funny', 'count': 367}, {'id': 11, 'name': 'Longwinded', 'count': 22}, {'id': 21, 'name': 'Unconvincing', 'count': 26}, {'id': 26, 'name': 'Obnoxious', 'count': 25}, {'id': 2, 'name': 'Confusing', 'count': 18}, {'id': 9, 'name': 'Ingenious', 'count': 12}, {'id': 23, 'name': 'Jaw-dropping', 'count': 4}]","['Gender equality', 'aging', 'comedy', 'friendship', 'humanity', 'humor', 'identity', 'interview', 'life', 'personal growth', 'relationships', 'self', 'women']",A hilarious celebration of lifelong female friendship,2269844
88,1194,30,António Guterres: Refugees have the right to be protected,"[{'id': 3, 'name': 'Courageous', 'count': 91}, {'id': 8, 'name': 'Informative', 'count': 213}, {'id': 10, 'name': 'Inspiring', 'count': 147}, {'id': 25, 'name': 'OK', 'count': 39}, {'id': 24, 'name': 'Persuasive', 'count': 112}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 28}, {'id': 22, 'name': 'Fascinating', 'count': 31}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 1, 'name': 'Beautiful', 'count': 33}, {'id': 7, 'name': 'Funny', 'count': 10}, {'id': 23, 'name': 'Jaw-dropping', 'count': 8}, {'id': 9, 'name': 'Ingenious', 'count': 5}]","['Europe', 'future', 'global issues', 'government', 'humanity', 'immigration', 'interview', 'policy', 'social change', 'society', 'terrorism']",Refugees have the right to be protected,1117165
39,568,23,Rodrigo Bijou: Governments don't understand cyber warfare. We need hackers,"[{'id': 8, 'name': 'Informative', 'count': 316}, {'id': 9, 'name': 'Ingenious', 'count': 21}, {'id': 24, 'name': 'Persuasive', 'count': 122}, {'id': 22, 'name': 'Fascinating', 'count': 68}, {'id': 3, 'name': 'Courageous', 'count': 72}, {'id': 11, 'name': 'Longwinded', 'count': 14}, {'id': 21, 'name': 'Unconvincing', 'count': 52}, {'id': 10, 'name': 'Inspiring', 'count': 74}, {'id': 25, 'name': 'OK', 'count': 76}, {'id': 23, 'name': 'Jaw-dropping', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 31}, {'id': 26, 'name': 'Obnoxious', 'count': 17}, {'id': 7, 'name': 'Funny', 'count': 14}, {'id': 1, 'name': 'Beautiful', 'count': 11}]","['Internet', 'Surveillance', 'activism', 'communication', 'computers', 'data', 'future', 'government', 'military', 'policy', 'security', 'technology', 'terrorism', 'violence', 'war', 'web']",Governments don't understand cyber warfare. We need hackers,1254964
44,669,30,"Jason deCaires Taylor: An underwater art museum, teeming with life","[{'id': 1, 'name': 'Beautiful', 'count': 492}, {'id': 9, 'name': 'Ingenious', 'count': 114}, {'id': 10, 'name': 'Inspiring', 'count': 334}, {'id': 22, 'name': 'Fascinating', 'count': 191}, {'id': 24, 'name': 'Persuasive', 'count': 88}, {'id': 23, 'name': 'Jaw-dropping', 'count': 50}, {'id': 8, 'name': 'Informative', 'count': 105}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 3, 'name': 'Courageous', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 7, 'name': 'Funny', 'count': 27}, {'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 17}]","['art', 'creativity', 'design', 'ecology', 'entertainment', 'fish', 'life', 'mission blue', 'nature', 'oceans', 'science and art', 'water']","An underwater art museum, teeming with life",1446673
527,766,43,Robert Waldinger: What makes a good life? Lessons from the longest study on happiness,"[{'id': 10, 'name': 'Inspiring', 'count': 8590}, {'id': 24, 'name': 'Persuasive', 'count': 1661}, {'id': 1, 'name': 'Beautiful', 'count': 3825}, {'id': 8, 'name': 'Informative', 'count': 2868}, {'id': 22, 'name': 'Fascinating', 'count': 2564}, {'id': 9, 'name': 'Ingenious', 'count': 217}, {'id': 3, 'name': 'Courageous', 'count': 368}, {'id': 25, 'name': 'OK', 'count': 251}, {'id': 23, 'name': 'Jaw-dropping', 'count': 259}, {'id': 21, 'name': 'Unconvincing', 'count': 130}, {'id': 26, 'name': 'Obnoxious', 'count': 31}, {'id': 2, 'name': 'Confusing', 'count': 25}, {'id': 7, 'name': 'Funny', 'count': 140}, {'id': 11, 'name': 'Longwinded', 'count': 119}]","['TEDx', 'aging', 'data', 'friendship', 'happiness', 'health', 'humanity', 'life', 'relationships', 'society', 'time', 'work-life balance']",What makes a good life? Lessons from the longest study on happiness,16601927
167,837,26,Harry Cliff: Have we reached the end of physics?,"[{'id': 8, 'name': 'Informative', 'count': 529}, {'id': 23, 'name': 'Jaw-dropping', 'count': 100}, {'id': 24, 'name': 'Persuasive', 'count': 69}, {'id': 22, 'name': 'Fascinating', 'count': 389}, {'id': 7, 'name': 'Funny', 'count': 25}, {'id': 3, 'name': 'Courageous', 'count': 23}, {'id': 21, 'name': 'Unconvincing', 'count': 26}, {'id': 10, 'name': 'Inspiring', 'count': 119}, {'id': 1, 'name': 'Beautiful', 'count': 70}, {'id': 2, 'name': 'Confusing', 'count': 26}, {'id': 25, 'name': 'OK', 'count': 57}, {'id': 9, 'name': 'Ingenious', 'count': 42}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 26, 'name': 'Obnoxious', 'count': 11}]","['big bang', 'complexity', 'dark matter', 'exploration', 'future', 'innovation', 'nature', 'physics', 'science', 'space', 'technology', 'universe']",Have we reached the end of physics?,2291444
45,745,25,Sebastian Wernicke: How to use data to make a hit TV show,"[{'id': 7, 'name': 'Funny', 'count': 86}, {'id': 8, 'name': 'Informative', 'count': 471}, {'id': 22, 'name': 'Fascinating', 'count': 196}, {'id': 21, 'name': 'Unconvincing', 'count': 48}, {'id': 1, 'name': 'Beautiful', 'count': 30}, {'id': 25, 'name': 'OK', 'count': 97}, {'id': 24, 'name': 'Persuasive', 'count': 114}, {'id': 10, 'name': 'Inspiring', 'count': 150}, {'id': 2, 'name': 'Confusing', 'count': 15}, {'id': 11, 'name': 'Longwinded', 'count': 29}, {'id': 3, 'name': 'Courageous', 'count': 21}, {'id': 9, 'name': 'Ingenious', 'count': 35}, {'id': 23, 'name': 'Jaw-dropping', 'count': 8}, {'id': 26, 'name': 'Obnoxious', 'count': 4}]","['TEDx', 'algorithm', 'brain', 'data', 'decision-making', 'intelligence', 'media', 'technology']",How to use data to make a hit TV show,1468497
92,325,44,Aomawa Shields: How we'll find life on other planets,"[{'id': 8, 'name': 'Informative', 'count': 284}, {'id': 10, 'name': 'Inspiring', 'count': 270}, {'id': 21, 'name': 'Unconvincing', 'count': 27}, {'id': 22, 'name': 'Fascinating', 'count': 156}, {'id': 1, 'name': 'Beautiful', 'count': 176}, {'id': 3, 'name': 'Courageous', 'count': 34}, {'id': 9, 'name': 'Ingenious', 'count': 34}, {'id': 25, 'name': 'OK', 'count': 99}, {'id': 7, 'name': 'Funny', 'count': 26}, {'id': 24, 'name': 'Persuasive', 'count': 25}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 26, 'name': 'Obnoxious', 'count': 30}, {'id': 23, 'name': 'Jaw-dropping', 'count': 16}]","['Planets', 'TED Fellows', 'art', 'astrobiology', 'astronomy', 'children', 'computers', 'education', 'exploration', 'extraterrestrial life', 'future', 'life', 'space', 'technology', 'telescopes', 'universe', 'women']",How we'll find life on other planets,1526242
43,817,21,David Sedlak: 4 ways we can avoid a catastrophic drought,"[{'id': 8, 'name': 'Informative', 'count': 265}, {'id': 24, 'name': 'Persuasive', 'count': 109}, {'id': 1, 'name': 'Beautiful', 'count': 16}, {'id': 23, 'name': 'Jaw-dropping', 'count': 9}, {'id': 10, 'name': 'Inspiring', 'count': 95}, {'id': 11, 'name': 'Longwinded', 'count': 10}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 22, 'name': 'Fascinating', 'count': 37}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 9, 'name': 'Ingenious', 'count': 37}, {'id': 3, 'name': 'Courageous', 'count': 9}, {'id': 25, 'name': 'OK', 'count': 26}, {'id': 7, 'name': 'Funny', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]","['TEDx', 'chemistry', 'climate change', 'design', 'engineering', 'environment', 'future', 'global issues', 'industrial design', 'infrastructure', 'innovation', 'population', 'public health', 'sustainability', 'urban planning', 'water']",4 ways we can avoid a catastrophic drought,1013976
150,588,43,James Veitch: This is what happens when you reply to spam email,"[{'id': 7, 'name': 'Funny', 'count': 7731}, {'id': 9, 'name': 'Ingenious', 'count': 1766}, {'id': 22, 'name': 'Fascinating', 'count': 939}, {'id': 8, 'name': 'Informative', 'count': 401}, {'id': 23, 'name': 'Jaw-dropping', 'count': 221}, {'id': 3, 'name': 'Courageous', 'count': 240}, {'id': 25, 'name': 'OK', 'count': 143}, {'id': 1, 'name': 'Beautiful', 'count': 229}, {'id': 11, 'name': 'Longwinded', 'count': 45}, {'id': 21, 'name': 'Unconvincing', 'count': 63}, {'id': 26, 'name': 'Obnoxious', 'count': 60}, {'id': 10, 'name': 'Inspiring', 'count': 417}, {'id': 24, 'name': 'Persuasive', 'count': 91}, {'id': 2, 'name': 'Confusing', 'count': 20}]","['comedy', 'communication', 'curiosity', 'humor', 'technology']",This is what happens when you reply to spam email,20475972
48,932,31,Tim Harford: How frustration can make us more creative,"[{'id': 1, 'name': 'Beautiful', 'count': 184}, {'id': 8, 'name': 'Informative', 'count': 336}, {'id': 10, 'name': 'Inspiring', 'count': 865}, {'id': 3, 'name': 'Courageous', 'count': 82}, {'id': 24, 'name': 'Persuasive', 'count': 326}, {'id': 9, 'name': 'Ingenious', 'count': 116}, {'id': 22, 'name': 'Fascinating', 'count': 300}, {'id': 7, 'name': 'Funny', 'count': 34}, {'id': 25, 'name': 'OK', 'count': 78}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 11, 'name': 'Longwinded', 'count': 25}, {'id': 21, 'name': 'Unconvincing', 'count': 18}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 23, 'name': 'Jaw-dropping', 'count': 22}]","['cognitive science', 'collaboration', 'composing', 'creativity', 'innovation', 'music', 'potential', 'psychology', 'success', 'work']",How frustration can make us more creative,2435682
96,787,18,"Melvin Russell: I love being a police officer, but we need reform","[{'id': 1, 'name': 'Beautiful', 'count': 138}, {'id': 10, 'name': 'Inspiring', 'count': 282}, {'id': 3, 'name': 'Courageous', 'count': 154}, {'id': 7, 'name': 'Funny', 'count': 31}, {'id': 8, 'name': 'Informative', 'count': 118}, {'id': 24, 'name': 'Persuasive', 'count': 92}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 22, 'name': 'Fascinating', 'count': 35}, {'id': 25, 'name': 'OK', 'count': 41}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 9, 'name': 'Ingenious', 'count': 20}, {'id': 23, 'name': 'Jaw-dropping', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 2}]","['TEDx', 'big problems', 'community', 'crime', 'faith', 'law', 'peace', 'policy', 'security', 'society', 'violence']","I love being a police officer, but we need reform",982439
67,814,29,Wael Ghonim: Let's design social media that drives real change,"[{'id': 1, 'name': 'Beautiful', 'count': 129}, {'id': 3, 'name': 'Courageous', 'count': 210}, {'id': 24, 'name': 'Persuasive', 'count': 193}, {'id': 8, 'name': 'Informative', 'count': 191}, {'id': 10, 'name': 'Inspiring', 'count': 306}, {'id': 22, 'name': 'Fascinating', 'count': 43}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 23, 'name': 'Jaw-dropping', 'count': 16}, {'id': 11, 'name': 'Longwinded', 'count': 10}, {'id': 9, 'name': 'Ingenious', 'count': 25}, {'id': 25, 'name': 'OK', 'count': 37}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 7, 'name': 'Funny', 'count': 6}]","['Egypt', 'Internet', 'Middle East', 'activism', 'big problems', 'collaboration', 'communication', 'computers', 'democracy', 'entrepreneur', 'government', 'innovation', 'media', 'politics', 'social change', 'social media', 'society', 'state-building', 'web']",Let's design social media that drives real change,1286663
72,986,24,Ole Scheeren: Why great architecture should tell a story,"[{'id': 1, 'name': 'Beautiful', 'count': 256}, {'id': 10, 'name': 'Inspiring', 'count': 342}, {'id': 22, 'name': 'Fascinating', 'count': 390}, {'id': 3, 'name': 'Courageous', 'count': 36}, {'id': 9, 'name': 'Ingenious', 'count': 212}, {'id': 8, 'name': 'Informative', 'count': 174}, {'id': 2, 'name': 'Confusing', 'count': 9}, {'id': 21, 'name': 'Unconvincing', 'count': 17}, {'id': 23, 'name': 'Jaw-dropping', 'count': 32}, {'id': 7, 'name': 'Funny', 'count': 10}, {'id': 24, 'name': 'Persuasive', 'count': 40}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 44}, {'id': 26, 'name': 'Obnoxious', 'count': 6}]","['architecture', 'cities', 'collaboration', 'community', 'creativity', 'design', 'engineering', 'environment', 'industrial design', 'innovation', 'productivity', 'public spaces', 'technology', 'urban planning', 'work']",Why great architecture should tell a story,2079266
